Date,BTC_USD,BTC_EUR,BTC_GBP,BTC_JPY,BTC_CAD,BTC_AUD,BTC_CHF,BTC_CNY,BTC_INR,BTC_BRL,BTC_KRW,BTC_MXN
2020-10-10,11047.39,9388.45,8537.09,1171222.0,14573.83,15390.63,10127.14,75002.94,809558.29,61849.92,12708475.0,235926.62
2020-10-09,10889.37,9254.16,8414.98,1154469.0,14365.37,15170.48,9982.29,73930.11,797978.5,60965.23,12526696.0,232551.96
2020-10-08,10645.0,9046.12,8240.72,1127997.0,14112.93,14912.72,9759.08,72276.36,782859.95,59732.29,12310942.0,228333.13
2020-10-07,10560.63,8997.23,8197.16,1115625.0,14068.13,14853.0,9690.86,71704.57,779532.93,59074.05,12291412.0,229041.38
2020-10-06,10735.24,9103.48,8262.59,1134790.0,14231.71,14924.13,9823.28,72890.13,784835.14,59831.79,12410903.0,229339.62
2020-10-05,10684.34,9115.99,8262.52,1127305.0,14200.56,14886.49,9807.16,72544.53,783401.48,60704.15,12451102.0,230728.31
2020-10-04,10588.92,9015.72,8217.21,1117586.0,14066.32,14741.89,9731.01,71892.41,775288.99,59742.69,12304113.0,231312.1
2020-10-03,10514.69,8952.52,8159.61,1109752.0,13967.71,14638.55,9662.79,71388.44,769854.09,59323.88,12217859.0,229690.57
2020-10-02,10598.6,9023.97,8224.73,1118608.0,14079.18,14755.37,9739.9,71958.14,775997.73,59797.3,12315361.0,231523.56
2020-10-01,10698.01,9123.26,8281.76,1128116.0,14234.02,14927.79,9849.66,72636.28,788496.85,59998.72,12450130.0,236229.18
2020-09-30,10757.72,9161.7,8361.01,1136704.0,14397.92,15059.24,9891.08,73318.17,794403.85,60571.34,12563511.0,240687.86
2020-09-29,10870.66,9308.0,8444.22,1146126.0,14519.72,15321.15,10041.66,74037.89,804157.06,61530.11,12679647.0,242949.47
2020-09-28,10722.06,9215.07,8398.38,1131971.0,14344.83,15226.08,9951.25,73154.47,790208.35,59626.45,12581693.0,239202.4
2020-09-27,10726.19,9188.7,8408.05,1130916.0,14320.97,15199.01,9940.39,73235.21,790331.46,59084.14,12533553.0,237461.1
2020-09-26,10726.13,9188.65,8408.0,1130909.0,14320.89,15198.93,9940.33,73234.8,790327.04,59083.81,12533483.0,237459.78
2020-09-25,10656.05,9128.61,8353.06,1123521.0,14227.32,15099.62,9875.39,72756.31,785163.38,58697.79,12451594.0,235908.31
2020-09-24,10299.56,8834.34,8098.75,1084585.0,13784.42,14570.04,9516.28,70128.67,759885.02,57599.26,12047704.0,230611.27
2020-09-23,10488.88,8958.45,8230.41,1101689.0,13947.06,14619.82,9648.72,71097.82,770964.13,57373.13,12193323.0,227341.22
2020-09-22,10492.28,8915.94,8183.98,1098437.0,13954.73,14509.77,9601.08,71386.33,772019.9,56790.52,12211440.0,223956.03
2020-09-21,10875.96,9181.49,8409.62,1136940.0,14353.22,14912.03,9909.3,73608.5,799761.52,58619.25,12659509.0,229610.65
2020-09-20,11054.83,9330.39,8519.74,1157419.0,14537.32,15116.48,10040.99,74775.98,813454.22,57902.99,12919227.0,230965.25
2020-09-19,10869.59,9174.04,8376.98,1138024.0,14293.73,14863.19,9872.74,73522.99,799823.59,56932.74,12702747.0,227095.09
2020-09-18,10927.67,9223.06,8421.74,1144105.0,14370.1,14942.6,9925.49,73915.85,804097.33,57236.95,12770622.0,228308.53
2020-09-17,10992.32,9312.8,8481.73,1154875.0,14489.53,15067.26,10009.39,74238.83,808492.8,57555.79,12883768.0,230609.64
2020-09-16,10776.74,9098.59,8363.94,1135664.0,14217.54,14769.09,9790.99,73069.53,795323.44,56839.76,12708471.0,227841.84
2020-09-15,10668.95,8988.16,8302.9,1127868.0,14058.16,14643.08,9690.82,72645.95,785394.73,56207.23,12598323.0,224739.3
2020-09-14,10307.59,8703.73,8048.68,1094099.0,13586.64,14155.83,9368.77,70435.88,757387.28,54797.21,12234800.0,219216.67
2020-09-13,10473.31,8857.38,8176.97,1111669.0,13813.77,14420.09,9533.54,71567.27,770074.19,55723.24,12434228.0,224512.67
2020-09-12,10334.95,8740.37,8068.95,1096983.0,13631.28,14229.59,9407.59,70621.82,759900.95,54987.1,12269962.0,221546.7
2020-09-11,10282.57,8696.07,8028.05,1091423.0,13562.2,14157.47,9359.91,70263.89,756049.59,54708.41,12207775.0,220423.85
2020-09-10,10285.66,8711.95,7912.55,1092656.0,13528.21,14135.25,9381.96,70269.57,756510.32,54601.42,12182130.0,219979.4
2020-09-09,10015.95,8509.55,7723.3,1061370.0,13260.22,13892.9,9192.64,68560.18,739044.87,53691.5,11911368.0,219073.06
2020-09-08,10143.49,8580.38,7706.52,1078304.0,13283.71,13931.45,9295.39,69274.97,747068.05,53743.25,12038396.0,219040.55
2020-09-07,10261.17,8670.59,7746.77,1090875.0,13417.2,14090.74,9374.3,70201.79,752044.21,54394.46,12174058.0,221158.48
2020-09-06,9935.0,8391.2,7491.19,1053964.0,13054.29,13692.42,9041.25,68013.02,729704.88,52555.15,11830400.0,215576.58
2020-09-05,10600.0,8952.87,7992.61,1124512.0,13928.08,14608.92,9646.42,72565.48,778547.73,56072.94,12622268.0,230006.22
2020-09-04,10681.17,9021.42,8053.82,1133123.0,14034.74,14720.79,9720.29,73121.15,784509.49,56502.32,12718924.0,231767.5
2020-09-03,11369.92,9597.01,8515.96,1207576.0,14831.61,15509.14,10360.04,77739.55,832829.55,60700.59,13514856.0,247033.12
2020-09-02,11979.96,10047.59,8940.64,1268630.0,15637.44,16236.32,10894.22,81793.18,877771.63,64659.44,14195295.0,260507.83
2020-09-01,11725.8,9821.41,8773.83,1242982.0,15284.58,15886.47,10598.95,80294.76,863839.66,64385.2,13918994.0,256942.18
2020-08-31,11643.98,9769.88,8717.85,1228847.0,15230.68,15792.73,10521.5,79928.94,851504.5,62761.05,13735122.0,253255.41
2020-08-30,11527.04,9752.45,8732.89,1229209.0,15125.32,15855.85,10478.08,79412.09,850401.59,64190.63,13677755.0,255126.83
2020-08-29,11499.26,9728.95,8711.84,1226247.0,15088.87,15817.63,10452.83,79220.7,848352.13,64035.93,13644791.0,254511.97
2020-08-28,11239.6,9509.26,8515.12,1198557.0,14748.15,15460.46,10216.8,77431.85,829195.85,62589.96,13336684.0,248764.95
2020-08-27,11468.46,9683.97,8675.2,1214005.0,15067.26,15829.46,10406.25,78959.2,851419.58,64305.95,13576936.0,251513.31
2020-08-26,11291.25,9540.54,8585.08,1201445.0,14862.67,15683.77,10252.12,78043.99,840661.78,62185.43,13396616.0,247218.52
2020-08-25,11741.91,9955.38,8982.91,1244560.0,15519.99,16378.96,10707.21,81241.1,873598.12,65879.16,13952325.0,258004.98
2020-08-24,11706.52,9922.45,8940.27,1239451.0,15429.08,16346.75,10674.01,80991.56,877073.53,65774.25,13944806.0,257071.31
2020-08-23,11591.71,9762.54,8768.09,1224838.0,15269.06,16085.93,10510.2,80154.36,869377.1,64402.38,13727947.0,256041.18
2020-08-22,11679.53,9836.5,8834.51,1234118.0,15384.74,16207.8,10589.83,80761.62,875963.59,64890.3,13831951.0,257980.97
2020-08-21,11852.94,9982.55,8965.68,1252441.0,15613.17,16448.44,10747.06,81960.71,888969.32,65853.75,14037319.0,261811.3
2020-08-20,11680.8,9862.62,8909.3,1239088.0,15432.91,16250.33,10684.31,80821.79,875672.16,64903.2,13797477.0,259019.28
2020-08-19,11999.7,10043.39,9053.65,1262656.0,15782.37,16533.19,10832.61,83047.53,897517.54,65583.16,14203325.0,265568.96
2020-08-18,12355.87,10403.64,9426.29,1309660.0,16336.68,17117.82,11196.89,85648.42,926690.25,68059.84,14618229.0,273586.15
2020-08-17,11836.24,9986.24,9030.47,1261199.0,15685.86,16456.16,10753.22,82254.77,886567.54,64161.89,14038255.0,259610.17
2020-08-16,11857.99,10035.06,9072.31,1268639.0,15675.79,16587.38,10786.62,82337.14,889704.98,63641.83,14041283.0,262700.73
2020-08-15,11820.81,10003.6,9043.87,1264661.0,15626.64,16535.37,10752.8,82078.98,886915.36,63442.29,13997257.0,261877.04
2020-08-14,11538.64,9764.81,8827.98,1234473.0,15253.62,16140.67,10496.12,80119.7,865744.15,61927.88,13663134.0,255625.88
2020-08-13,11572.22,9812.12,8868.95,1236168.0,15325.79,16151.35,10551.67,80267.23,865279.22,62895.02,13687043.0,258533.81
2020-08-12,11384.16,9699.76,8723.0,1212652.0,15152.89,15932.6,10441.55,79066.41,852673.6,61251.34,13490002.0,255134.96
2020-08-11,11855.01,10099.88,9065.41,1256536.0,15831.18,16561.9,10853.26,82520.36,890311.23,64971.38,14050439.0,266229.14
2020-08-10,11643.86,9882.14,8920.94,1232503.0,15587.4,16268.92,10627.76,81122.77,873578.3,63310.0,13834653.0,260876.25
2020-08-09,11705.11,9855.7,8909.34,1235837.0,15589.33,16187.41,10651.53,81378.61,876710.43,62403.45,13849136.0,262227.81
2020-08-08,11499.26,9682.38,8752.66,1214103.0,15315.17,15902.73,10464.21,79947.46,861292.31,61306.0,13605580.0,257616.19
2020-08-07,11884.83,10007.03,9046.14,1254812.0,15828.69,16435.95,10815.08,82628.09,890171.43,63361.59,14061775.0,266254.05
2020-08-06,11652.01,9814.02,8876.5,1229905.0,15456.16,16185.38,10580.37,80802.03,872528.17,61649.62,13809730.0,260674.56
2020-08-05,11245.89,9517.96,8593.77,1187723.0,14952.31,15669.12,10262.66,78414.22,846253.22,59493.01,13407912.0,254476.51
2020-08-04,11416.79,9705.41,8729.28,1210522.0,15291.65,16039.45,10476.05,79682.35,860026.81,60722.48,13606074.0,258312.87
2020-08-03,11191.58,9498.63,8542.09,1184808.0,14993.58,15659.37,10220.15,78052.31,838448.56,58433.48,13355920.0,249131.28
2020-08-02,11819.93,9955.93,9010.57,1237346.0,15853.84,16408.19,10738.41,82825.79,886376.53,60918.74,14060517.0,259984.08
2020-08-01,11346.83,9557.43,8649.92,1187820.0,15219.28,15751.44,10308.6,79510.64,850898.76,58480.43,13497736.0,249578.06
2020-07-31,11134.8,9378.84,8488.28,1165624.0,14934.88,15457.11,10115.97,78024.88,834998.63,57387.65,13245513.0,244914.37
2020-07-30,11224.57,9526.18,8645.95,1178939.0,14975.82,15651.2,10241.52,78575.36,839948.04,58017.56,13365432.0,246631.86
2020-07-29,11011.91,9396.79,8520.69,1157429.0,14733.5,15379.23,10106.73,77080.07,826884.28,56736.66,13207354.0,241528.62
2020-07-28,10802.97,9178.96,8381.05,1137131.0,14409.97,15090.05,9933.12,75547.33,810222.75,55542.63,12919488.0,236975.03
2020-07-27,9862.02,8463.39,7707.17,1045305.0,13231.68,13893.71,9081.93,69192.92,737282.68,51569.49,11839256.0,219796.82
2020-07-26,9692.29,8358.24,7613.29,1035505.0,12991.35,13650.91,8968.18,67876.08,725054.01,50502.65,11639858.0,217865.24
2020-07-25,9595.64,8274.9,7537.38,1025179.0,12861.8,13514.79,8878.75,67199.23,717823.89,49999.04,11523787.0,215692.72
2020-07-24,9595.62,8274.88,7537.36,1025177.0,12861.78,13514.76,8878.73,67199.09,717822.39,49998.94,11523763.0,215692.27
2020-07-23,9383.71,8111.28,7371.37,1005699.0,12590.31,13140.95,8721.22,65673.77,702089.18,48026.77,11234459.0,209915.19
2020-07-22,9366.01,8120.33,7357.0,1000590.0,12595.22,13125.75,8734.09,65371.94,700296.54,48420.4,11171215.0,208832.06
2020-07-21,9155.66,7990.14,7230.96,981450.0,12382.94,13031.25,8595.33,63927.56,686582.92,48778.61,10987067.0,205897.43
2020-07-20,9167.34,8011.34,7292.34,981730.0,12444.48,13086.85,8601.9,64090.71,686609.02,49368.88,11024002.0,206196.12
2020-07-19,9168.78,8048.35,7300.27,983608.0,12441.03,13139.55,8667.61,64073.27,689258.45,48876.01,11041320.0,205487.77
2020-07-18,9167.3,8047.06,7299.1,983450.0,12439.02,13137.43,8666.22,64062.93,689147.19,48868.13,11039537.0,205454.6
2020-07-17,9124.66,8009.63,7265.15,978875.0,12381.16,13076.32,8625.91,63764.95,685941.75,48640.82,10988189.0,204498.96
2020-07-16,9175.01,8036.13,7286.96,980965.0,12392.59,13089.99,8661.3,64113.14,689271.72,49241.8,11014324.0,204769.7
2020-07-15,9270.68,8124.55,7375.66,994234.0,12607.57,13264.67,8709.25,64855.82,700631.61,49753.88,11161713.0,207626.15
2020-07-14,9224.14,8130.22,7348.87,989529.0,12554.42,13291.06,8686.93,64535.77,695961.33,49824.19,11103836.0,209478.38
2020-07-13,9217.0,8149.39,7299.14,985390.0,12533.28,13261.33,8668.68,64445.26,692735.9,49098.04,11055976.0,207275.58
2020-07-12,9203.8,8153.65,7301.65,986979.0,12498.76,13225.86,8654.98,64363.1,693414.26,49128.04,11005628.0,208029.81
2020-07-11,9237.25,8183.28,7328.19,990566.0,12544.19,13273.93,8686.43,64597.01,695934.38,49306.59,11045627.0,208785.87
2020-07-10,9211.93,8160.85,7308.1,987851.0,12509.8,13237.54,8662.62,64419.95,694026.77,49171.44,11015350.0,208213.57
2020-07-09,9447.21,8331.49,7489.75,1013525.0,12769.98,13517.07,8862.43,66163.54,707973.0,50472.66,11261263.0,214185.26
2020-07-08,9239.28,8194.32,7366.2,993943.0,12569.12,13308.63,8706.17,64794.15,694100.91,49687.0,11047407.0,210588.14
2020-07-07,9290.69,8212.51,7435.25,997439.0,12578.57,13316.17,8750.16,65195.56,693156.06,49745.14,11064562.0,207284.59
2020-07-06,9026.83,8025.85,7235.64,971097.0,12230.54,12991.23,8530.08,63778.17,674117.33,47945.1,10818656.0,202069.65
2020-07-05,9147.42,8139.83,7337.66,983320.0,12412.77,13220.35,8649.25,64631.09,683504.38,49020.11,10960165.0,205614.06
2020-07-04,9080.99,8080.72,7284.37,976179.0,12322.63,13124.34,8586.44,64161.73,678540.66,48664.12,10880570.0,204120.85
2020-07-03,9040.09,8044.32,7251.56,971783.0,12267.13,13065.23,8547.77,63872.75,675484.57,48444.94,10831565.0,203201.51
2020-07-02,9245.0,8216.77,7416.89,992599.0,12564.88,13372.89,8743.64,65363.07,697580.57,49148.27,11100471.0,209968.74
2020-07-01,9136.27,8131.28,7374.34,986617.0,12401.76,13237.13,8650.22,64542.27,692072.45,49899.57,10948815.0,210175.32
2020-06-30,9160.98,8145.12,7441.56,985630.0,12510.78,13331.06,8712.55,64856.07,693486.16,49488.53,10979343.0,211220.78
2020-06-29,9118.6,8122.85,7388.16,977678.0,12472.69,13288.72,8640.79,64534.16,689546.68,49978.13,10966302.0,210226.6
2020-06-28,8896.04,7927.26,7159.53,953255.0,12129.75,12914.92,8434.34,62959.05,672005.11,47678.33,10688770.0,201756.85
2020-06-27,9186.53,8186.12,7393.32,984383.0,12525.83,13336.64,8709.75,65014.91,693948.66,49235.21,11037800.0,208344.98
2020-06-26,9288.73,8277.19,7475.57,995334.0,12665.18,13485.01,8806.64,65738.2,701668.83,49782.95,11160595.0,210662.82
2020-06-25,9296.87,8263.24,7489.65,995174.0,12684.46,13558.65,8814.92,65795.81,706283.23,49706.65,11205053.0,211878.26
2020-06-24,9646.15,8527.1,7701.58,1026659.0,13063.01,13898.75,9111.46,68076.74,729324.21,49687.32,11652066.0,215969.11
2020-06-23,9573.73,8487.59,7658.03,1023460.0,12926.26,13811.71,9064.98,67661.38,725591.11,50280.27,11565066.0,214442.93
2020-06-22,9340.42,8356.41,7564.25,997846.0,12718.85,13689.79,8893.95,66048.91,712226.62,49597.63,11310221.0,211481.12
2020-06-21,9291.33,8287.69,7476.83,994228.0,12629.15,13549.73,8842.56,65860.66,709861.31,49961.34,11255145.0,210693.91
2020-06-20,9299.8,8295.24,7483.64,995134.0,12640.66,13562.08,8850.62,65920.7,710508.42,50006.89,11265406.0,210885.98
2020-06-19,9386.17,8372.29,7553.14,1004376.0,12758.06,13688.04,8932.82,66532.93,717107.13,50471.31,11370031.0,212844.54
2020-06-18,9327.56,8296.4,7430.71,997060.0,12662.91,13565.97,8849.15,66081.1,714024.75,48763.55,11326922.0,208390.75
2020-06-17,9499.69,8432.4,7548.36,1020362.0,12856.41,13777.02,9035.44,67314.8,728198.73,49812.57,11505550.0,211550.69
2020-06-16,9431.39,8318.58,7462.87,1013535.0,12764.35,13554.35,8949.45,66876.1,716578.12,48601.9,11382745.0,208956.79
2020-06-15,9396.91,8351.32,7512.27,1008392.0,12814.66,13768.35,8940.5,66552.67,713759.24,47433.72,11300818.0,211322.79
2020-06-14,9372.2,8302.74,7451.84,1000979.0,12781.71,13720.34,8848.67,66206.16,715942.35,46626.69,11291252.0,214198.44
2020-06-13,9431.67,8355.42,7499.12,1007331.0,12862.82,13807.4,8904.82,66626.26,720485.27,46922.56,11362899.0,215557.61
2020-06-12,9262.89,8205.9,7364.92,989304.0,12632.64,13560.32,8745.47,65433.98,707592.16,46082.88,11159559.0,211700.2
2020-06-11,9881.68,8694.49,7774.31,1057152.0,13269.51,14180.9,9325.64,69764.66,749772.47,49133.69,11756630.0,217169.49
2020-06-10,9735.02,8590.57,7658.54,1049406.0,13066.34,14021.35,9258.98,68887.92,735089.45,47686.02,11655740.0,213074.57
2020-06-09,9695.58,8575.93,7613.16,1051088.0,12961.05,13802.53,9283.71,68550.66,733228.24,46748.21,11593296.0,208193.19
2020-06-08,9789.46,8648.3,7692.66,1073258.0,13110.83,13980.15,9407.67,69319.16,739277.51,48550.83,11758218.0,210227.67
2020-06-07,9663.67,8523.36,7664.06,1054790.0,13047.5,13924.8,9234.7,68700.96,729519.13,49450.93,11745031.0,211658.33
2020-06-06,9733.1,8584.59,7719.13,1062368.0,13141.24,14024.84,9301.05,69194.55,734760.46,49806.22,11829415.0,213179.02
2020-06-05,9824.74,8665.42,7791.8,1072370.0,13264.97,14156.89,9388.62,69846.04,741678.45,50275.16,11940793.0,215186.16
2020-06-04,9581.98,8527.96,7619.78,1044426.0,12929.73,13828.71,9211.73,68172.91,723870.66,48500.15,11649962.0,208128.28
2020-06-03,9503.23,8493.04,7553.36,1034037.0,12838.86,13744.51,9138.4,67471.98,713367.6,49410.14,11585768.0,206446.27
2020-06-02,9577.51,8608.27,7669.96,1030042.0,13008.65,14113.63,9204.94,68256.04,725304.86,51397.71,11713199.0,211111.31
2020-06-01,9509.24,8552.61,7701.04,1024221.0,13101.83,14278.6,9134.77,67860.79,718073.13,50729.89,11700834.0,210936.82
2020-05-31,9531.0,8602.68,7735.26,1025945.0,13128.0,14367.98,9187.88,68100.9,723974.75,51501.71,11799187.0,211577.72
2020-05-30,9393.15,8478.26,7623.39,1011107.0,12938.13,14160.17,9055.0,67115.93,713503.67,50756.83,11628532.0,208517.6
2020-05-29,9460.24,8538.81,7677.84,1018329.0,13030.53,14261.31,9119.67,67595.3,718599.82,51119.35,11711588.0,210006.92
2020-05-28,9163.06,8317.31,7471.01,987760.0,12603.61,13839.79,8870.12,65682.65,697583.73,48314.06,11346618.0,204440.52
2020-05-27,8805.29,8018.1,7138.45,946489.0,12135.89,13247.61,8500.16,62817.82,667617.09,47055.47,10838167.0,195583.1
2020-05-26,8941.25,8200.73,7328.07,962856.0,12492.54,13656.19,8686.07,63802.08,680518.54,48670.8,11087329.0,201584.95
2020-05-25,9015.74,8265.4,7398.41,971311.0,12609.32,13773.35,8756.27,64276.81,685061.01,49845.32,11175461.0,204330.84
2020-05-24,9182.03,8383.19,7511.82,988271.0,12806.18,13982.3,8912.81,65323.71,694391.02,50982.3,11325024.0,209994.68
2020-05-23,9159.01,8362.18,7492.99,985793.0,12774.07,13947.25,8890.47,65159.94,692650.13,50854.49,11296631.0,209468.21
2020-05-22,9040.17,8253.68,7395.76,973003.0,12608.33,13766.28,8775.11,64314.48,683662.86,50194.64,11150055.0,206750.32
2020-05-21,9526.06,8673.48,7784.7,1024918.0,13245.51,14450.28,9189.79,67563.58,721884.82,54208.04,11684189.0,220961.72
2020-05-20,9646.51,8827.52,7870.88,1039990.0,13445.31,14749.8,9368.3,68472.86,733134.76,55517.59,11810415.0,228288.13
2020-05-19,9710.1,8896.01,7959.08,1042680.0,13534.91,14879.1,9435.6,69025.22,734084.51,55532.06,11887104.0,230433.3
2020-05-18,9764.14,9023.04,8079.04,1046794.0,13758.65,15195.25,9489.87,69337.11,740317.09,57170.99,12030299.0,233695.02
2020-05-17,9315.67,8620.07,7614.63,1000177.0,13072.68,14395.5,9065.08,66091.88,703193.36,54118.45,11415981.0,222190.83
2020-05-16,9310.94,8615.69,7610.76,999669.0,13066.04,14388.2,9060.48,66058.32,702836.31,54090.98,11410184.0,222078.02
2020-05-15,9646.71,8926.39,7885.22,1035719.0,13537.23,14907.06,9387.21,68440.51,728181.91,56041.6,11821657.0,230086.57
2020-05-14,9167.87,8470.2,7489.14,980348.0,12916.61,14202.86,8909.34,65012.12,691497.6,53965.75,11244851.0,221731.35
2020-05-13,8820.18,8131.59,7197.27,944976.0,12419.61,13663.47,8553.99,62465.4,667511.23,51904.99,10810454.0,214888.51
2020-05-12,8744.49,8089.7,7090.03,940610.0,12258.03,13484.88,8507.43,62068.39,667292.01,50867.57,10689265.0,209168.99
2020-05-11,8552.87,7890.45,6887.8,914464.0,11909.1,13083.58,8304.17,60495.31,645955.52,46844.07,10423382.0,202062.4
2020-05-10,9749.38,8996.24,7877.69,1036934.0,13619.4,14991.44,9485.66,69062.66,741732.85,56826.4,11880887.0,234200.2
2020-05-09,9965.03,9195.23,8051.94,1059871.0,13920.65,15323.04,9695.48,70590.28,758139.5,58083.36,12143685.0,239380.55
2020-05-08,9882.48,9119.06,7985.24,1051091.0,13805.33,15196.1,9615.16,70005.51,751859.1,57602.2,12043087.0,237397.53
2020-05-07,9249.38,8565.39,7504.21,982201.0,13099.8,14473.06,9020.0,65703.9,704352.3,52862.06,11363141.0,225939.23
2020-05-06,8931.33,8240.31,7177.1,950758.0,12541.55,13877.14,8686.61,63068.59,680299.39,49819.85,10907387.0,214115.23
2020-05-05,8861.52,8126.63,7120.23,945498.0,12480.3,13789.85,8554.91,62575.62,672146.28,49098.14,10832765.0,213475.79
2020-05-04,8879.19,8101.73,7129.46,947747.0,12550.73,13924.17,8546.22,62700.4,671271.22,48631.33,10866175.0,220510.15
2020-05-03,8865.93,8100.09,7046.82,951181.0,12370.54,13649.34,8568.66,62604.99,671328.23,48638.49,10754018.0,214682.29
2020-05-02,8743.79,7988.5,6949.74,938078.0,12200.12,13461.3,8450.61,61742.52,662079.79,47968.43,10605867.0,211724.76
2020-05-01,8826.66,8064.21,7015.61,946968.0,12315.75,13588.88,8530.7,62327.69,668354.71,48423.06,10706385.0,213731.39
2020-04-30,8743.85,8038.66,7011.08,932182.0,12131.48,13339.18,8515.64,61866.24,658049.03,46646.69,10586966.0,207596.49
2020-04-29,7722.02,7125.88,6209.58,824256.0,10797.7,11875.1,7519.24,54657.23,590464.23,42451.03,9423953.0,187518.44
2020-04-28,7711.26,7123.66,6207.41,827287.0,10823.68,11957.08,7524.88,54636.59,587492.38,43588.67,9414446.0,190851.38
2020-04-27,7665.18,7081.86,6198.29,823969.0,10814.04,11981.44,7462.05,54276.37,584634.77,42714.98,9424339.0,191520.65
2020-04-26,7547.56,7003.38,6110.28,812623.0,10615.64,11835.97,7368.91,53325.02,576803.41,41761.41,9301990.0,186927.02
2020-04-25,7534.95,6991.68,6100.07,811265.0,10597.91,11816.2,7356.6,53235.93,575839.72,41691.63,9286449.0,186614.72
2020-04-24,7540.4,6996.74,6104.48,811852.0,10605.57,11824.74,7361.92,53274.43,576256.22,41721.79,9293166.0,186749.69
2020-04-23,7094.12,6562.77,5756.38,764838.0,10062.16,11262.3,6900.45,50248.36,541990.78,38711.9,8735558.0,173659.09
2020-04-22,6886.87,6343.56,5599.71,741861.0,9771.78,10941.96,6678.68,48695.68,530078.24,36603.71,8476704.0,167823.39
2020-04-21,6786.85,6246.62,5454.46,730733.0,9589.28,10695.19,6568.99,47999.32,524012.68,36074.82,8267062.0,162957.15
2020-04-20,7134.0,6564.85,5712.91,768118.0,10021.84,11252.03,6904.5,50453.07,546179.02,37330.08,8669665.0,171406.12
2020-04-19,7214.94,6644.53,5777.58,778817.0,10129.41,11346.74,6992.72,51073.12,559662.89,37740.63,8850134.0,171428.42
2020-04-18,7076.45,6516.99,5666.68,763867.0,9934.98,11128.94,6858.5,50092.78,548920.22,37016.2,8680257.0,168137.87
2020-04-17,7003.99,6450.25,5608.66,756046.0,9833.25,11014.99,6788.27,49579.85,543299.5,36637.17,8591374.0,166416.21
2020-04-16,6727.77,6169.38,5373.2,723969.0,9499.01,10663.93,6492.97,47541.79,519467.95,35233.33,8225036.0,163075.77
2020-04-15,6933.97,6311.99,5491.7,742656.0,9624.97,10776.57,6656.06,48872.7,526503.27,35793.15,8406607.0,161991.4
2020-04-14,6806.76,6231.59,5434.99,732564.0,9443.09,10633.72,6578.05,47998.55,523507.94,35384.94,8262726.0,160538.79
2020-04-13,7141.78,6532.51,5731.28,773712.0,9975.92,11273.16,6897.82,50243.14,543964.36,36462.36,8648982.0,167451.89
2020-04-12,6798.02,6221.07,5458.13,738000.0,9507.78,10734.96,6572.73,47873.02,521068.24,34709.33,8222273.0,160952.64
2020-04-11,6905.34,6319.28,5544.3,749651.0,9657.88,10904.43,6676.5,48628.79,529294.32,35257.29,8352078.0,163493.59
2020-04-10,7254.4,6638.72,5824.56,787545.0,10146.08,11455.64,7013.99,51086.94,556049.77,37039.52,8774269.0,171758.07
2020-04-09,7328.04,6745.46,5913.0,798185.0,10262.04,11752.49,7121.54,51771.87,556630.59,37545.21,8901737.0,175759.38
2020-04-08,7290.78,6691.77,5908.89,792151.0,10217.3,11850.69,7066.15,51362.09,558911.22,38070.27,8860558.0,177250.46
2020-04-07,7288.45,6746.19,5954.37,795279.0,10285.68,11913.9,7127.81,51684.59,553666.35,38521.64,8914503.0,178876.06
2020-04-06,6808.39,6300.01,5571.44,740024.0,9703.32,11357.35,6653.16,48280.34,519003.59,36414.67,8413809.0,171993.54
2020-04-05,6760.16,6232.06,5453.96,730104.0,9551.63,11149.46,6585.88,47883.57,521478.74,35526.67,8293702.0,163834.51
2020-04-04,6794.1,6263.34,5481.34,733770.0,9599.59,11205.44,6618.95,48123.97,524096.87,35705.03,8335341.0,164657.05
2020-04-03,6766.75,6238.13,5459.28,730816.0,9560.94,11160.33,6592.3,47930.24,521987.09,35561.3,8301787.0,163994.22
2020-04-02,6203.37,5663.3,5009.84,665355.0,8778.64,10183.82,5993.63,44039.58,481195.41,32556.53,7659487.0,150217.89
2020-04-01,6482.54,5879.02,5224.28,696925.0,9126.12,10563.05,6233.03,45905.46,488297.31,33731.9,7887047.0,153966.8
2020-03-31,6376.45,5780.76,5154.08,688880.0,9040.98,10336.29,6121.39,45267.69,480784.34,33110.99,7796485.0,151969.93
2020-03-30,5918.06,5312.88,4752.24,635677.0,8313.04,9575.24,5624.94,41990.41,446606.38,30209.5,7170499.0,139634.26
2020-03-29,6250.89,5657.81,5123.42,682028.0,8774.62,10282.59,6011.23,44213.17,467101.51,31395.72,7577266.0,145252.56
2020-03-28,6663.0,6030.81,5461.19,726993.0,9353.12,10960.5,6407.54,47128.07,497896.68,33465.58,8076822.0,154828.8
2020-03-27,6686.49,6052.08,5480.45,729556.0,9386.09,10999.14,6430.13,47294.21,499651.99,33583.57,8105296.0,155374.64
2020-03-26,6625.72,6084.46,5590.78,734633.0,9419.85,11214.64,6468.29,47132.06,502531.03,33351.89,8156791.0,159070.95
2020-03-25,6722.28,6222.81,5700.69,746980.0,9706.3,11249.74,6587.63,47472.74,519363.37,34270.86,8258993.0,166502.13
2020-03-24,6293.59,5846.56,5427.59,697500.0,9111.17,10709.58,6178.42,44629.73,481497.38,32359.75,7948364.0,159455.66
2020-03-23,5879.01,5497.29,5058.07,649407.0,8500.7,10218.48,5791.24,41710.4,444583.09,29662.54,7371984.0,145483.22
